   705.235000  0.14082E+01  126.903  0.12669E+01  125.247  0.10980E+01  123.074  0.94458E+00  120.868  0.81311E+00  118.748  0.70192E+00  116.739  0.56868E+00  113.979  0.44083E+00  110.809  0.33472E+00  107.574  0.23804E+00  103.823  0.18383E+00  101.148
   705.285000  0.15232E+01  128.167  0.13664E+01  126.432  0.11833E+01  124.207  0.10136E+01  121.897  0.86924E+00  119.688  0.74727E+00  117.591  0.60594E+00  114.803  0.47225E+00  111.654  0.36256E+00  108.499  0.26394E+00  104.937  0.20936E+00  102.481
   705.335000  0.16372E+01  129.351  0.14658E+01  127.553  0.12689E+01  125.282  0.10833E+01  122.884  0.92634E+00  120.599  0.79367E+00  118.423  0.64427E+00  115.610  0.50487E+00  112.486  0.39218E+00  109.423  0.29280E+00  106.080  0.23885E+00  103.869
   705.385000  0.17434E+01  130.401  0.15589E+01  128.554  0.13494E+01  126.247  0.11494E+01  123.777  0.98107E+00  121.432  0.83859E+00  119.195  0.68180E+00  116.366  0.53730E+00  113.273  0.42239E+00  110.311  0.32332E+00  107.196  0.27087E+00  105.229
   705.435000  0.18343E+01  131.264  0.16389E+01  129.380  0.14190E+01  127.046  0.12072E+01  124.527  0.10296E+01  122.143  0.87911E+00  119.864  0.71632E+00  117.034  0.56776E+00  113.980  0.45147E+00  111.120  0.35350E+00  108.221  0.30301E+00  106.472
   705.485000  0.19037E+01  131.902  0.17004E+01  129.995  0.14729E+01  127.648  0.12529E+01  125.103  0.10691E+01  122.704  0.91309E+00  120.409  0.74626E+00  117.595  0.59495E+00  114.587  0.47795E+00  111.823  0.38122E+00  109.105  0.33261E+00  107.528
   705.535000  0.19473E+01  132.297  0.17397E+01  130.382  0.15084E+01  128.037  0.12844E+01  125.493  0.10978E+01  123.104  0.93932E+00  120.820  0.77073E+00  118.041  0.61802E+00  115.086  0.50065E+00  112.403  0.40454E+00  109.811  0.35703E+00  108.347
   705.585000  0.19624E+01  132.436  0.17547E+01  130.532  0.15240E+01  128.208  0.13006E+01  125.693  0.11148E+01  123.340  0.95702E+00  121.095  0.78902E+00  118.370  0.63616E+00  115.471  0.51841E+00  112.844  0.42161E+00  110.310  0.37388E+00  108.888
   705.635000  0.19497E+01  132.329  0.17465E+01  130.459  0.15208E+01  128.180  0.13026E+01  125.723  0.11210E+01  123.429  0.96681E+00  121.248  0.80152E+00  118.592  0.64941E+00  115.747  0.53078E+00  113.146  0.43140E+00  110.591  0.38172E+00  109.136
   705.685000  0.19125E+01  132.004  0.17186E+01  130.195  0.15022E+01  127.988  0.12933E+01  125.617  0.11186E+01  123.402  0.97031E+00  121.305  0.80929E+00  118.732  0.65839E+00  115.934  0.53799E+00  113.321  0.43379E+00  110.663  0.38030E+00  109.098
