   599.888 0.123E-230.065  2808.248    11102    10002 31  1 21  1 P 62 0.71 626  2
   599.889 0.408E-260.068  1621.392    10002    01101             Q 51 0.76 638  2
   599.934 0.182E-260.069  4113.339    30003    21102 61  4 52  3 Q 44 0.78 626  2
   599.936 0.224E-240.069  2004.084    11102    02201 32  1 21  2 Q 42 0.78 636  2
   599.947 0.532E-250.070  1691.632    11102    02201 32  1 22  1 R 31f0.78 628  2
   599.948 0.860E-240.081   706.420    10002    01101 21  1 11  1 P 10 0.70 627  2
   599.959 0.481E-260.068  1583.806    10002    01101             Q 50 0.76 638  2
   599.981 0.218E-200.073   882.971    10002    01101 21  1 11  1 P 23 0.77 626  2
   599.989 0.459E-260.081  1958.387    20003    11102 41  1 31  1 P 10 0.70 627  2
   599.991 0.134E-230.089   666.797    10002    01101 21  1 11  1 R  3 0.74 628  2
   599.992 0.169E-240.069  2072.137    11102    02201 32  1 21  2 Q 44 0.78 636  2
   600.015 0.234E-250.071  3078.568    21102    12201 51  3 41  5 R 28 0.78 626  2
   600.027 0.564E-260.068  1546.953    10002    01101             Q 49 0.76 638  2
   600.048 0.720E-260.072  3457.324    22203    13302 61  2 51  2 R 23 0.78 626  2
   600.048 0.125E-240.069  2143.311    11102    02201 32  1 21  2 Q 46 0.77 636  2
   600.093 0.658E-260.068  1510.836    10002    01101             Q 48 0.77 638  2
   600.106 0.912E-250.068  2217.604    11102    02201 32  1 21  2 Q 48 0.77 636  2
   600.107 0.137E-250.092   645.531    10002    01101             P  2 0.75 638  2
   600.142 0.310E-230.065  1621.081    01101    00001 11  1 01  1 P 64 0.70 636  2
   600.158 0.766E-260.068  1475.454    10002    01101             Q 47 0.77 638  2
   600.163 0.239E-250.074  2080.497    12202    03301 42  1 32  2 R 18 0.75 636  2
   600.164 0.653E-250.068  2295.014    11102    02201 32  1 21  2 Q 50 0.76 636  2
   600.190 0.181E-250.075  1446.118    11102    02201 31  1 21  2 R 17e0.74 627  2
   600.198 0.140E-240.069  3254.123    21103    20003 51  1 41  1 P 42 0.78 626  2
   600.221 0.887E-260.069  1440.806    10002    01101             Q 46 0.77 638  2
   600.223 0.460E-250.068  2375.541    11102    02201 32  1 21  2 Q 52 0.75 636  2
   600.229 0.244E-260.069  4045.366    30003    21102 61  4 52  3 Q 42 0.78 626  2
   600.237 0.248E-250.071  3056.662    21102    12201 52  3 42  3 R 27 0.78 626  2
   600.282 0.319E-250.067  2459.184    11102    02201 32  1 21  2 Q 54 0.75 636  2
   600.282 0.102E-250.069  1406.894    10002    01101             Q 45 0.77 638  2
   600.294 0.118E-240.065  2273.702    02201    01101 22  1 12  1 P 64 0.70 636  2
   600.333 0.594E-250.087  2592.861    21103    12202 51  1 41  2 R  4 0.74 626  2
   600.334 0.119E-260.059  2941.542    01101    00001 11  1 01  1 P 89 0.59 628  2
   600.336 0.414E-260.064  3026.376    03301    02201 31  2 21  2 P 66 0.69 636  2
   600.341 0.217E-250.067  2545.940    11102    02201 32  1 21  2 Q 56 0.74 636  2
   600.341 0.143E-230.072  2219.796    12202    03301 41  2 31  2 R 23 0.78 626  2
   600.342 0.118E-250.069  1373.717    10002    01101             Q 44 0.78 638  2
   600.349 0.127E-250.069  3315.986    13302    04401 51  2 41  4 R 40 0.78 626  2
   600.372 0.120E-260.086  2543.439    21103    12202 52  1 42  1 R  5 0.73 636  2
   600.399 0.735E-260.066  2560.871    11102    10002 31  1 21  1 P 59 0.73 628  2
   600.400 0.135E-250.069  1341.275    10002    01101             Q 43 0.78 638  2
   600.400 0.145E-250.066  2635.809    11102    02201 32  1 21  2 Q 58 0.73 636  2
   600.451 0.447E-250.070  1739.638    11102    02201 31  1 21  2 R 33e0.78 628  2
   600.456 0.154E-250.069  1309.568    10002    01101             Q 42 0.78 638  2
   600.459 0.958E-260.066  2728.788    11102    02201 32  1 21  2 Q 60 0.72 636  2
   600.472 0.775E-230.089  1339.831    11102    02201 32  1 22  1 R  3 0.74 626  2
   600.473 0.116E-230.084  2098.718    20002    11101 41  3 31  3 R  7 0.71 626  2
   600.484 0.182E-250.075  1446.118    11102    02201 32  1 22  1 R 17f0.74 627  2
   600.497 0.267E-260.092  1902.474    20003    11102 41  1 31  1 R  1 0.75 628  2
   600.509 0.322E-260.069  3980.510    30003    21102 61  4 52  3 Q 40 0.78 626  2
   600.511 0.174E-250.069  1278.598    10002    01101             Q 41 0.78 638  2
   600.515 0.885E-260.079   704.859    10002    01101             P 12 0.69 637  2
   600.517 0.621E-260.065  2824.877    11102    02201 32  1 21  2 Q 62 0.71 636  2
   600.540 0.238E-250.066  1345.966    01101    00001             P 60 0.72 638  2
   600.564 0.197E-250.069  1248.363    10002    01101             Q 40 0.78 638  2
   600.575 0.396E-260.065  2924.073    11102    02201 32  1 21  2 Q 64 0.70 636  2
   600.616 0.222E-250.069  1218.864    10002    01101             Q 39 0.78 638  2
   600.631 0.249E-260.064  3026.376    11102    02201 32  1 21  2 Q 66 0.69 636  2
   600.666 0.491E-250.070  1715.269    11102    02201 32  1 22  1 R 32f0.78 628  2
   600.667 0.249E-250.070  1190.100    10002    01101             Q 38 0.78 638  2
   600.687 0.154E-260.064  3131.782    11102    02201 32  1 21  2 Q 68 0.68 636  2
   600.694 0.103E-250.064  3766.851    12202    11102 42  1 32  1 P 68 0.68 626  2
   600.712 0.813E-240.082   698.840    10002    01101 21  1 11  1 P  9 0.70 627  2
   600.715 0.278E-250.070  1162.073    10002    01101             Q 37 0.78 638  2
   600.723 0.177E-230.087   669.745    10002    01101 21  1 11  1 R  4 0.74 628  2
   600.744 0.434E-260.082  1950.807    20003    11102 41  1 31  1 P  9 0.70 627  2
   600.763 0.309E-250.070  1134.782    10002    01101             Q 36 0.78 638  2
   600.770 0.185E-240.059  3186.955    01101    00001 11  1 01  1 P 90 0.58 626  2
   600.774 0.417E-260.070  3918.773    30003    21102 61  4 52  3 Q 38 0.78 626  2
   600.802 0.693E-260.072  3476.163    22203    13302 62  1 52  2 R 24 0.78 626  2
   600.809 0.342E-250.070  1108.228    10002    01101             Q 35 0.78 638  2
   600.843 0.382E-260.090  3344.036    30003    21102 61  3 51  3 P  3 0.75 626  2
   600.844 0.919E-260.098   644.056    10002    01101             P  1 0.74 638  2
   600.844 0.106E-250.072  2742.462    21103    20003 51  1 41  1 P 24 0.78 636  2
   600.853 0.376E-250.070  1082.410    10002    01101             Q 34 0.78 638  2
   600.893 0.146E-250.069  2672.129    12202    11102 42  1 32  1 P 44 0.78 636  2
   600.896 0.413E-250.070  1057.328    10002    01101             Q 33 0.78 638  2
   600.899 0.673E-260.059  3862.637    02201    01101 22  1 12  1 P 90 0.58 626  2
   600.912 0.181E-250.074  1459.796    11102    02201 31  1 21  2 R 18e0.75 627  2
   600.922 0.278E-250.082  2072.197    20002    11101 41  4 31  3 P  9 0.70 636  2
   600.932 0.180E-240.078  1967.688    20003    11102 41  1 31  1 P 13 0.69 636  2
   600.937 0.451E-250.070  1032.983    10002    01101             Q 32 0.78 638  2
   600.946 0.238E-250.074  2095.400    12202    03301 41  2 31  2 R 19 0.76 636  2
   600.978 0.490E-250.070  1009.375    10002    01101             Q 31 0.78 638  2
   600.990 0.162E-260.059  2876.340    01101    00001 11  1 01  1 P 88 0.59 628  2
   601.000 0.147E-260.062  4154.880    12202    11102 41  2 31  1 P 75 0.65 626  2
   601.016 0.530E-250.071   986.503    10002    01101             Q 30 0.78 638  2
   601.024 0.530E-260.070  3860.155    30003    21102 61  4 52  3 Q 36 0.78 626  2
   601.054 0.571E-250.071   964.369    10002    01101             Q 29 0.78 638  2
   601.057 0.117E-260.066  2611.057    11102    10002 31  1 21  1 P 59 0.73 627  2
   601.069 0.791E-260.068  2777.791    12202    11102 41  2 31  1 P 47 0.77 636  2
   601.069 0.294E-250.081  3046.646    10012    01111 51  7 41  7 P 10 0.70 626  2
   601.073 0.375E-220.073   828.912    10002    01101 21  1 11  1 P 21 0.76 636  2
   601.080 0.540E-250.064  2425.295    02201    01101 21  2 11  1 P 67 0.69 636  2
   601.081 0.894E-260.066  2517.544    11102    10002 31  1 21  1 P 58 0.73 628  2
   601.082 0.151E-260.085  2548.144    21103    12202 51  1 41  2 R  6 0.72 636  2
   601.090 0.613E-250.071   942.971    10002    01101             Q 28 0.78 638  2
   601.095 0.112E-250.069  3348.179    13302    04401 52  2 42  2 R 41 0.78 626  2
   601.098 0.137E-230.072  2238.623    12202    03301 42  1 32  2 R 24 0.78 626  2
   601.114 0.409E-250.070  1764.749    11102    02201 31  1 21  2 R 34e0.78 628  2
   601.119 0.990E-240.070  1844.818    11102    10002 31  1 21  1 P 38 0.78 636  2
   601.124 0.654E-250.071   922.311    10002    01101             Q 27 0.78 638  2
   601.136 0.524E-260.064  2974.735    03301    02201 32  2 22  1 P 65 0.70 636  2
   601.158 0.694E-250.071   902.388    10002    01101             Q 26 0.78 638  2
   601.161 0.814E-250.086  2596.780    21103    12202 52  1 42  1 R  5 0.73 626  2
   601.168 0.446E-250.078  3252.624    30004    21103 61  1 51  1 P 13 0.69 626  2
   601.174 0.121E-220.074  2080.931    20003    11102 41  1 31  1 P 19 0.75 626  2
   601.190 0.733E-250.072   883.201    10002    01101             Q 25 0.78 638  2
   601.220 0.770E-250.072   864.753    10002    01101             Q 24 0.78 638  2
   601.228 0.122E-220.087  1342.965    11102    02201 31  1 21  2 R  4 0.74 626  2
   601.229 0.290E-250.066  1301.886    01101    00001             P 59 0.73 638  2
   601.234 0.531E-260.090  1903.948    20003    11102 41  1 31  1 R  2 0.75 628  2
   601.238 0.182E-250.074  1459.796    11102    02201 32  1 22  1 R 18f0.75 627  2
   601.250 0.805E-250.072   847.041    10002    01101             Q 23 0.77 638  2
   601.257 0.192E-260.071  4110.658    31104    30004 71  1 61  1 P 28 0.78 626  2
   601.259 0.662E-260.070  3804.657    30003    21102 61  4 52  3 Q 34 0.78 626  2
   601.269 0.855E-260.080   695.765    10002    01101             P 11 0.69 637  2
   601.273 0.136E-260.068  3156.499    01111    00011 41  7 31  4 P 47 0.77 636  2
   601.278 0.837E-250.073   830.067    10002    01101             Q 22 0.77 638  2
   601.304 0.866E-250.073   813.831    10002    01101             Q 21 0.76 638  2
   601.330 0.890E-250.074   798.332    10002    01101             Q 20 0.76 638  2
   601.354 0.910E-250.074   783.570    10002    01101             Q 19 0.75 638  2
   601.360 0.190E-230.066  2712.479    11102    10002 31  1 21  1 P 60 0.72 626  2
   601.377 0.924E-250.075   769.547    10002    01101             Q 18 0.74 638  2
   601.384 0.452E-250.070  1739.642    11102    02201 32  1 22  1 R 33f0.78 628  2
   601.395 0.203E-250.070  3124.741    21102    12201 51  3 41  5 R 30 0.78 626  2
   601.399 0.933E-250.075   756.261    10002    01101             Q 17 0.73 638  2
   601.419 0.935E-250.076   743.713    10002    01101             Q 16 0.71 638  2
   601.432 0.127E-260.068  4180.818    22203    21103 62  1 52  1 P 50 0.76 626  2
   601.438 0.930E-250.077   731.903    10002    01101             Q 15 0.70 638  2
   601.454 0.218E-230.086   673.432    10002    01101 21  1 11  1 R  5 0.73 628  2
   601.456 0.918E-250.077   720.831    10002    01101             Q 14 0.69 638  2
   601.460 0.445E-260.063  3324.607    11102    10001 31  1 21  3 R 70 0.67 626  2
   601.473 0.899E-250.078   710.497    10002    01101             Q 13 0.69 638  2
   601.475 0.759E-240.084   692.018    10002    01101 21  1 11  1 P  8 0.71 627  2
   601.480 0.811E-260.070  3752.282    30003    21102 61  4 52  3 Q 32 0.78 626  2
   601.489 0.872E-250.079   700.900    10002    01101             Q 12 0.69 638  2
   601.499 0.405E-260.084  1943.984    20003    11102 41  1 31  1 P  8 0.71 627  2
   601.503 0.838E-250.080   692.042    10002    01101             Q 11 0.69 638  2
   601.516 0.796E-250.081   683.922    10002    01101             Q 10 0.70 638  2
   601.528 0.746E-250.082   676.540    10002    01101             Q  9 0.70 638  2
   601.539 0.689E-250.083   669.896    10002    01101             Q  8 0.71 638  2
   601.548 0.626E-250.084   663.990    10002    01101             Q  7 0.72 638  2
   601.556 0.556E-250.087   658.822    10002    01101             Q  6 0.73 638  2
   601.557 0.239E-200.073   847.826    10002    01101 21  1 11  1 P 21 0.76 626  2
   601.563 0.481E-250.088   654.393    10002    01101             Q  5 0.74 638  2
   601.569 0.401E-250.089   650.702    10002    01101             Q  4 0.74 638  2
   601.574 0.316E-250.091   647.749    10002    01101             Q  3 0.75 638  2
   601.578 0.228E-250.092   645.534    10002    01101             Q  2 0.75 638  2
   601.580 0.138E-250.098   644.057    10002    01101             Q  1 0.74 638  2
   601.586 0.663E-260.072  3495.787    22203    13302 61  2 51  2 R 25 0.78 626  2
   601.601 0.489E-230.065  1522.234    01101    00001 11  1 01  1 P 62 0.71 636  2
   601.615 0.527E-250.090  1299.615    11102    02201 31  1 21  2 R  2 0.75 636  2
   601.631 0.180E-250.074  1474.233    11102    02201 31  1 21  2 R 19e0.76 627  2
   601.647 0.220E-260.059  2811.863    01101    00001 11  1 01  1 P 87 0.59 628  2
   601.687 0.974E-260.071  3703.028    30003    21102 61  4 52  3 Q 30 0.78 626  2
   601.717 0.235E-250.073  2111.087    12202    03301 42  1 32  2 R 20 0.76 636  2
   601.726 0.664E-260.065  2924.073    03301    02201 31  2 21  2 P 64 0.70 636  2
   601.735 0.100E-260.070  2939.043    21103    20003 51  1 41  1 P 34 0.78 628  2
   601.754 0.217E-250.071  3101.274    21102    12201 52  3 42  3 R 29 0.78 626  2
   601.758 0.186E-240.065  2174.604    02201    01101 22  1 12  1 P 62 0.71 636  2
   601.760 0.184E-240.069  3189.301    21103    20003 51  1 41  1 P 40 0.78 626  2
   601.763 0.108E-250.066  2474.948    11102    10002 31  1 21  1 P 57 0.73 628  2
   601.765 0.143E-260.066  2566.490    11102    10002 31  1 21  1 P 58 0.73 627  2
   601.775 0.373E-250.070  1790.597    11102    02201 31  1 21  2 R 35e0.78 628  2
   601.838 0.983E-260.069  3381.155    13302    04401 51  2 41  4 R 42 0.78 626  2
   601.864 0.131E-230.072  2258.233    12202    03301 41  2 31  2 R 25 0.78 626  2
   601.877 0.102E-240.085  2601.483    21103    12202 51  1 41  2 R  6 0.72 626  2
   601.880 0.115E-250.071  3656.898    30003    21102 61  4 52  3 Q 28 0.78 626  2
   601.918 0.352E-250.066  1258.538    01101    00001             P 58 0.73 638  2
   601.964 0.182E-260.084  2553.634    21103    12202 52  1 42  1 R  7 0.71 636  2
   601.971 0.791E-260.089  1906.159    20003    11102 41  1 31  1 R  3 0.74 628  2
   601.992 0.181E-250.074  1474.233    11102    02201 32  1 22  1 R 19f0.76 627  2
   602.002 0.141E-230.081  2111.992    20002    11101 41  3 31  3 R  9 0.70 626  2
   602.023 0.818E-260.081   687.428    10002    01101             P 10 0.70 637  2
   602.039 0.168E-220.086  1346.881    11102    02201 32  1 22  1 R  5 0.73 626  2
   602.060 0.132E-250.072  3613.892    30003    21102 61  4 52  3 Q 26 0.78 626  2
   602.102 0.414E-250.070  1764.753    11102    02201 32  1 22  1 R 34f0.78 628  2
   602.167 0.358E-240.059  3048.021    01101    00001 11  1 01  1 P 88 0.59 626  2
   602.170 0.168E-250.064  3661.477    12202    11102 42  1 32  1 P 66 0.69 626  2
   602.181 0.254E-260.062  4038.930    12202    11102 41  2 31  1 P 73 0.66 626  2
   602.185 0.257E-230.085   677.855    10002    01101 21  1 11  1 R  6 0.72 628  2
   602.225 0.149E-250.072  3574.010    30003    21102 61  4 52  3 Q 24 0.78 626  2
   602.238 0.697E-240.085   685.954    10002    01101 21  1 11  1 P  7 0.72 627  2
   602.254 0.372E-260.085  1937.920    20003    11102 41  1 31  1 P  7 0.72 627  2
   602.303 0.130E-250.059  3723.347    02201    01101 22  1 12  1 P 88 0.59 626  2
   602.306 0.297E-260.060  2748.112    01101    00001 11  1 01  1 P 86 0.60 628  2
   602.335 0.631E-260.071  3516.195    22203    13302 62  1 52  2 R 26 0.78 626  2
   602.349 0.177E-250.073  1489.430    11102    02201 31  1 21  2 R 20e0.76 627  2
   602.362 0.875E-250.064  2321.711    02201    01101 21  2 11  1 P 65 0.70 636  2
   602.372 0.451E-260.066  1338.748    01101    00001             P 59 0.73 637  2
   602.377 0.165E-250.073  3537.254    30003    21102 61  4 52  3 Q 22 0.77 626  2
   602.397 0.110E-250.069  2705.192    12202    11102 41  2 31  1 P 45 0.77 636  2
   602.405 0.196E-260.098  3340.136    30003    21102 61  2 51  2 P  1 0.74 626  2
   602.414 0.118E-240.089  1301.964    11102    02201 32  1 22  1 R  3 0.74 636  2
   602.432 0.117E-250.073  2705.664    21103    20003 51  1 41  1 P 22 0.77 636  2
   602.434 0.338E-250.070  1817.181    11102    02201 31  1 21  2 R 36e0.78 628  2
   602.435 0.195E-250.069  2604.020    12202    11102 42  1 32  1 P 42 0.78 636  2
   602.447 0.131E-250.067  2433.083    11102    10002 31  1 21  1 P 56 0.74 628  2
   602.459 0.110E-260.070  2914.010    21103    20003 51  1 41  1 P 33 0.78 628  2
   602.463 0.171E-240.080  1948.142    20003    11102 41  1 31  1 P 11 0.69 636  2
   602.474 0.174E-260.066  2522.674    11102    10002 31  1 21  1 P 57 0.73 627  2
   602.492 0.239E-250.085  2058.936    20002    11101 41  4 31  3 P  7 0.72 636  2
   602.500 0.231E-250.073  2127.557    12202    03301 41  2 31  2 R 21 0.77 636  2
   602.516 0.178E-250.074  3503.624    30003    21102 61  4 52  3 Q 20 0.76 626  2
   602.518 0.834E-260.065  2873.995    03301    02201 32  2 22  1 P 63 0.71 636  2
   602.582 0.860E-260.069  3414.915    13302    04401 52  2 42  2 R 43 0.78 626  2
   602.583 0.117E-260.063  2548.249    10002    01101 21  1 12  1 Q 70 0.67 627  2
   602.608 0.426E-250.066  1215.922    01101    00001             P 57 0.73 638  2
   602.612 0.400E-220.074   796.891    10002    01101 21  1 11  1 P 19 0.75 636  2
   602.617 0.125E-230.071  2278.627    12202    03301 42  1 32  2 R 26 0.78 626  2
   602.623 0.260E-250.084  3031.918    10012    01111 51  7 41  7 P  8 0.71 626  2
   602.626 0.207E-260.082  2559.908    21103    12202 51  1 41  2 R  8 0.70 636  2
   602.641 0.187E-250.075  3473.121    30003    21102 61  4 52  3 Q 18 0.74 626  2
   602.667 0.125E-230.070  1786.247    11102    10002 31  1 21  1 P 36 0.78 636  2
   602.698 0.422E-250.080  3233.075    30004    21103 61  1 51  1 P 11 0.69 626  2
   602.708 0.104E-250.087  1909.107    20003    11102 41  1 31  1 R  4 0.74 628  2
   602.711 0.126E-220.076  2052.024    20003    11102 41  1 31  1 P 17 0.73 626  2
   602.734 0.150E-260.063  2495.279    10002    01101 21  1 12  1 Q 69 0.68 627  2
   602.734 0.134E-260.058  4218.765    02201    01101 21  2 11  1 P 95 0.56 626  2
   602.741 0.123E-240.084  2606.970    21103    12202 52  1 42  1 R  7 0.71 626  2
   602.742 0.186E-260.069  3084.573    01111    00011 41  7 31  4 P 45 0.77 636  2
   602.746 0.179E-250.073  1489.430    11102    02201 32  1 22  1 R 20f0.76 627  2
   602.753 0.191E-250.076  3445.745    30003    21102 61  4 52  3 Q 16 0.71 626  2
   602.762 0.173E-250.070  3174.041    21102    12201 51  3 41  5 R 32 0.78 626  2
   602.770 0.211E-220.085  1351.581    11102    02201 31  1 21  2 R  6 0.72 626  2
   602.778 0.772E-260.082   679.849    10002    01101             P  9 0.70 637  2
   602.818 0.378E-250.070  1790.601    11102    02201 32  1 22  1 R 35f0.78 628  2
   602.836 0.291E-230.066  2619.807    11102    10002 31  1 21  1 P 58 0.73 626  2
   602.852 0.190E-250.078  3421.496    30003    21102 61  4 52  3 Q 14 0.69 626  2
   602.858 0.220E-260.072  4067.598    31104    30004 71  1 61  1 P 26 0.78 626  2
   602.883 0.192E-260.064  2443.060    10002    01101 21  1 12  1 Q 68 0.68 627  2
   602.914 0.293E-230.084   683.015    10002    01101 21  1 11  1 R  7 0.71 628  2
   602.938 0.182E-250.079  3400.376    30003    21102 61  4 52  3 Q 12 0.69 626  2
   602.965 0.400E-260.060  2685.086    01101    00001 11  1 01  1 P 85 0.60 628  2
   602.985 0.179E-260.068  4103.303    22203    21103 62  1 52  1 P 48 0.77 626  2
   603.000 0.627E-240.086   680.648    10002    01101 21  1 11  1 P  6 0.73 627  2
   603.010 0.335E-260.086  1932.614    20003    11102 41  1 31  1 P  6 0.73 627  2
   603.011 0.167E-250.081  3382.383    30003    21102 61  4 52  3 Q 10 0.70 626  2
   603.028 0.244E-260.064  2391.594    10002    01101 21  1 12  1 Q 67 0.69 627  2
   603.055 0.461E-260.092   644.056    10002    01101             R  1 0.75 638  2
   603.061 0.268E-260.062  3435.869    11102    10001 31  1 21  3 R 72 0.66 626  2
   603.063 0.759E-230.066  1426.483    01101    00001 11  1 01  1 P 60 0.72 636  2
   603.064 0.173E-250.073  1505.386    11102    02201 31  1 21  2 R 21e0.77 627  2
   603.071 0.146E-250.084  3367.519    30003    21102 61  4 52  3 Q  8 0.71 626  2
   603.083 0.551E-260.066  1294.173    01101    00001             P 58 0.73 637  2
   603.090 0.305E-250.070  1844.504    11102    02201 31  1 21  2 R 37e0.78 628  2
   603.119 0.118E-250.086  3355.785    30003    21102 61  4 52  3 Q  6 0.73 626  2
   603.121 0.105E-250.065  2824.877    03301    02201 31  2 21  2 P 62 0.71 636  2
   603.123 0.596E-260.071  3537.386    22203    13302 61  2 51  2 R 27 0.78 626  2
   603.131 0.158E-250.067  2391.948    11102    10002 31  1 21  1 P 55 0.74 628  2
   603.132 0.255E-200.074   815.803    10002    01101 21  1 11  1 P 19 0.75 626  2
   603.154 0.856E-260.089  3347.179    30003    21102 61  4 52  3 Q  4 0.74 626  2
   603.169 0.186E-240.087  1305.097    11102    02201 31  1 21  2 R  4 0.74 636  2
   603.171 0.310E-260.064  2340.879    10002    01101 21  1 12  1 Q 66 0.69 627  2
   603.176 0.489E-260.092  3341.703    30003    21102 61  3 52  2 Q  2 0.75 626  2
   603.183 0.120E-260.070  2889.712    21103    20003 51  1 41  1 P 32 0.78 628  2
   603.185 0.211E-260.067  2479.610    11102    10002 31  1 21  1 P 56 0.74 627  2
   603.226 0.288E-240.066  2078.611    02201    01101 22  1 12  1 P 60 0.72 636  2
   603.268 0.186E-250.070  3149.014    21102    12201 52  3 42  3 R 31 0.78 626  2
   603.268 0.225E-250.073  2144.812    12202    03301 42  1 32  2 R 22 0.77 636  2
   603.299 0.514E-250.067  1174.037    01101    00001             P 56 0.74 638  2
   603.312 0.391E-260.064  2290.918    10002    01101 21  1 12  1 Q 65 0.70 627  2
   603.323 0.748E-260.069  3449.458    13302    04401 51  2 41  4 R 44 0.77 626  2
   603.324 0.237E-240.070  3127.595    21103    20003 51  1 41  1 P 38 0.78 626  2
   603.373 0.433E-260.063  3926.067    12202    11102 41  2 31  1 P 71 0.67 626  2
   603.383 0.118E-230.071  2299.804    12202    03301 41  2 31  2 R 27 0.78 626  2
   603.413 0.141E-240.082  2613.241    21103    12202 51  1 41  2 R  8 0.70 626  2
   603.444 0.128E-250.086  1912.792    20003    11102 41  1 31  1 R  5 0.73 628  2
   603.449 0.492E-260.065  2241.709    10002    01101 21  1 12  1 Q 64 0.70 627  2
   603.499 0.175E-250.073  1505.387    11102    02201 32  1 22  1 R 21f0.77 627  2
   603.524 0.160E-230.079  2128.387    20002    11101 41  3 31  3 R 11 0.69 626  2
   603.533 0.720E-260.083   673.029    10002    01101             P  8 0.71 637  2
   603.534 0.343E-250.070  1817.187    11102    02201 32  1 22  1 R 36f0.78 628  2
   603.561 0.236E-260.081  2566.965    21103    12202 52  1 42  1 R  9 0.70 636  2
   603.568 0.681E-240.060  2912.158    01101    00001 11  1 01  1 P 86 0.60 626  2
   603.584 0.617E-260.065  2193.252    10002    01101 21  1 12  1 Q 63 0.71 627  2
   603.607 0.253E-220.084  1357.064    11102    02201 32  1 22  1 R  7 0.71 626  2
   603.625 0.537E-260.060  2622.786    01101    00001 11  1 01  1 P 84 0.61 628  2
   603.643 0.326E-230.082   688.912    10002    01101 21  1 11  1 R  8 0.70 628  2
   603.649 0.270E-250.065  3559.204    12202    11102 42  1 32  1 P 64 0.70 626  2
   603.654 0.139E-240.065  2221.223    02201    01101 21  2 11  1 P 63 0.71 636  2
   603.697 0.101E-260.063  4215.934    01111    00011 41  7 31  4 P 69 0.68 626  2
   603.711 0.248E-250.060  3587.136    02201    01101 22  1 12  1 P 86 0.60 626  2
   603.717 0.770E-260.065  2145.549    10002    01101 21  1 12  1 Q 62 0.71 627  2
   603.736 0.149E-250.069  2635.706    12202    11102 41  2 31  1 P 43 0.78 636  2
   603.744 0.275E-250.069  1872.563    11102    02201 31  1 21  2 R 38e0.78 628  2
   603.761 0.551E-240.087   676.099    10002    01101 21  1 11  1 P  5 0.74 627  2
   603.767 0.294E-260.087  1928.066    20003    11102 41  1 31  1 P  5 0.74 627  2
   603.777 0.168E-250.073  1522.102    11102    02201 31  1 21  2 R 22e0.77 627  2
   603.792 0.917E-260.091   645.531    10002    01101             R  2 0.75 638  2
   603.794 0.671E-260.066  1250.350    01101    00001             P 57 0.73 637  2
   603.817 0.189E-250.067  2351.545    11102    10002 31  1 21  1 P 54 0.75 628  2
   603.846 0.958E-260.066  2098.598    10002    01101 21  1 12  1 Q 61 0.72 627  2
   603.864 0.560E-260.071  3559.362    22203    13302 62  1 52  2 R 28 0.78 626  2
   603.896 0.256E-260.067  2437.298    11102    10002 31  1 21  1 P 55 0.74 627  2
   603.906 0.130E-250.066  2776.362    03301    02201 32  2 22  1 P 61 0.72 636  2
   603.908 0.131E-260.070  2866.150    21103    20003 51  1 41  1 P 31 0.78 628  2
   603.930 0.267E-260.058  4072.015    02201    01101 21  2 11  1 P 93 0.57 626  2
   603.974 0.119E-250.066  2052.402    10002    01101 21  1 12  1 Q 60 0.72 627  2
   603.979 0.255E-250.069  2539.034    12202    11102 42  1 32  1 P 40 0.78 636  2
   603.989 0.255E-240.086  1309.013    11102    02201 32  1 22  1 R  5 0.73 636  2
   603.992 0.617E-250.067  1132.884    01101    00001             P 55 0.74 638  2
   604.000 0.155E-240.082  1931.723    20003    11102 41  1 31  1 P  9 0.70 636  2
   604.019 0.125E-250.074  2671.994    21103    20003 51  1 41  1 P 20 0.76 636  2
   604.054 0.219E-250.072  2162.851    12202    03301 41  2 31  2 R 23 0.78 636  2
   604.060 0.189E-250.087  2048.795    20002    11101 41  4 31  3 P  5 0.74 636  2
   604.065 0.649E-260.069  3484.783    13302    04401 52  2 42  2 R 45 0.77 626  2
   604.098 0.146E-250.066  2006.959    10002    01101 21  1 12  1 Q 59 0.73 627  2
   604.117 0.144E-250.070  3226.465    21102    12201 51  3 41  5 R 34 0.78 626  2
   604.132 0.111E-230.071  2321.765    12202    03301 42  1 32  2 R 28 0.78 626  2
   604.136 0.111E-260.067  3197.033    20002    11101 41  4 32  3 Q 54 0.75 636  2
   604.153 0.416E-220.076   767.992    10002    01101 21  1 11  1 P 17 0.73 636  2
   604.163 0.255E-260.080  2574.808    21103    12202 51  1 41  2 R 10 0.69 636  2
   604.175 0.215E-250.086  3020.291    10012    01111 51  7 41  7 P  6 0.73 626  2
   604.181 0.151E-250.085  1917.214    20003    11102 41  1 31  1 R  6 0.72 628  2
   604.216 0.249E-260.069  3015.733    01111    00011 41  7 31  4 P 43 0.78 636  2
   604.217 0.155E-230.070  1730.794    11102    10002 31  1 21  1 P 34 0.78 636  2
   604.220 0.180E-250.066  1962.269    10002    01101 21  1 12  1 Q 58 0.73 627  2
   604.233 0.383E-250.082  3216.654    30004    21103 61  1 51  1 P  9 0.70 626  2
   604.249 0.309E-250.070  1844.510    11102    02201 32  1 22  1 R 37f0.78 628  2
   604.251 0.170E-250.073  1522.102    11102    02201 32  1 22  1 R 22f0.77 627  2
